cpc_id;query;variant;qid;label;description;aliases;lang
M09552;Giovanni Meloni;no;Q56027962;Giovanni Meloni;researcher;[];it
M09552;Giovanni Meloni;no;Q20081330;Giovanni Meloni;Italian politician;[];it
M09552;Giovanni Meloni;no;Q133657440;Giovanni Meloni;;[];it
M09552;Giovanni Meloni;no;Q63870332;Giovanni Meloni Baille;Italian naturalist and politician;[];it
M09554;Giovanni Meloni;no;Q56027962;Giovanni Meloni;researcher;[];it
M09554;Giovanni Meloni;no;Q20081330;Giovanni Meloni;Italian politician;[];it
M09554;Giovanni Meloni;no;Q133657440;Giovanni Meloni;;[];it
M09554;Giovanni Meloni;no;Q63870332;Giovanni Meloni Baille;Italian naturalist and politician;[];it
M10290;Almerigo Merighi;no;;;;;
M10345;Giacomo Merli;no;;;;;
M10569;Francesco Messana;no;;;;;
M10790;Pilade Mezzasoma;no;;;;;
M10988;Aurelio Micheletto;no;;;;;
M11124;Giuseppe Micheluzzi;no;;;;;
M11177;Rocchi Arbace Miconi;no;;;;;
M11177;Rocchi Miconi;yes;;;;;
M11177;Arbace Miconi;yes;;;;;
M11208;Guido Midun;no;;;;;
M11406;Domenico Migone;no;;;;;
M11613;Pietro Milano;no;Q21832939;Pietro Milano Franco d'Aragona;Italian politician (1853-1942);[];it
M11754;Berislav Milisic;no;;;;;
M11983;Marino Minelli;no;;;;;
M12092;Andrea Mingozzi;no;;;;;
M12101;Alberto Minguzzi;no;;;;;
M12143;Vincenzo Mininno;no;;;;;
M12145;Pietro Pasquale Miniotti;no;;;;;
M12145;Pietro Miniotti;yes;;;;;
M12145;Pasquale Miniotti;yes;;;;;
M12154;Pino Calogero Ministeri;no;;;;;
M12154;Pino Ministeri;yes;;;;;
M12154;Calogero Ministeri;yes;;;;;
M12225;Luigi Minucci;no;;;;;
M12361;Vincenzo Mirco;no;;;;;
M12445;Guido Miserocchi;no;;;;;
M12524;F Mistrulli;no;;;;;
M12587;Adolfo Mlakar;no;;;;;
M12640;Laurino Mocci;no;;;;;
M12768;Salvatore Modica;no;;;;;
M12831;Antonio Mogic;no;;;;;
M12964;Silvio Molendi;no;;;;;
M12994;Alessandro Molina;no;Q3610152;Alessandro Molinari;Italian composer;[];it
M12994;Alessandro Molina;no;Q4716379;Alessandro Molinari;Italian government official (1898–1962);[];it
M12994;Alessandro Molina;no;Q118640803;Alessandro Molinari Pradelli;;[];it
M12994;Alessandro Molina;no;Q2833888;Alexander Molinari;German painter (1772-1831);['Alessandro Molinari'];it
M13108;Antonio Molinelli;no;;;;;
M13196;Matteo Angelo Molteni;no;;;;;
M13196;Matteo Molteni;yes;Q85989931;Matteo Molteni;researcher;[];it
M13196;Matteo Molteni;yes;Q102452593;Matteo Molteni;Ph.D. Chalmers Tekniska Högskola 2016;[];it
M13196;Angelo Molteni;yes;;;;;
M13300;Nicolo Monai;no;;;;;
M13357;Luigi Mondaini;no;;;;;
M13376;Celestino Mondina;no;;;;;
M13382;Carlo Mondini;no;Q11722404;Carlo Mondini;Italian physician and anatomist (1729-1803);[];it
M13426;Paolo Monelli;no;Q3894272;Paolo Monelli;Italian journalist and writer (1891-1984);[];it
M13426;Paolo Monelli;no;Q3894270;Paolo Monelli;Italian association football player (born 1963);[];it
M13426;Paolo Monelli;no;Q133256292;Paolo Monelli;Italian mechanical engineer and writer (1973-);[];it
M13426;Paolo Monelli;no;Q12737479;Paolo Monelli;Wikimedia disambiguation page;[];it
M13454;Enrico Monetti;no;;;;;
M13502;Paolo Mongiardi;no;;;;;
M13532;Giuseppe Mongoli;no;;;;;
M13622;Guglielmo Montagna;no;;;;;
M13711;Alfredo Montali;no;;;;;
M13724;Ubaldo Montalto;no;;;;;
M13731;Adamo Montanari;no;;;;;
M14232;Giuseppe Monti;no;Q1355065;Giuseppe Monti;Italian botanist and paleontologist (1682-1760);[];it
M14232;Giuseppe Monti;no;Q3771038;Giuseppe Monti;Italian patriot and revolutionary (1835-1868);[];it
M14232;Giuseppe Monti;no;Q134308611;Giuseppe Monti;latinist, translator;[];it
M14232;Giuseppe Monti;no;Q87647326;Giuseppe Franco;Italian painter (1565–1628);['Giuseppe Monti'];it
M14232;Giuseppe Monti;no;Q139046290;Giuseppe Monti;;[];it
M14232;Giuseppe Monti;no;Q3108105;Giuseppe Monticone;Italian association football player (1900-1924);[];it
M14232;Giuseppe Monti;no;Q3771040;Giuseppe Montieri;;[];it
M14232;Giuseppe Monti;no;Q61440697;Giuseppe Monticone;Italian painter;[];it
M14232;Giuseppe Monti;no;Q106398308;Giuseppe Monticelli;Italian artist, 1841-1879;[];it
M14232;Giuseppe Monti;no;Q16560922;Giuseppe Monticciolo;;[];it
M14232;Giuseppe Monti;no;Q3771037;Giuseppe Monti;Wikimedia disambiguation page;[];it
M14232;Giuseppe Monti;no;Q64745377;Giuseppe Monticelli;Roman Catholic bishop;[];it
M14232;Giuseppe Monti;no;Q109667968;Giuseppe Montibeller;association football player;[];it
M14232;Giuseppe Monti;no;Q140078969;Giuseppe Monti;;[];it
M14232;Giuseppe Monti;no;Q57319410;GIUSEPPE MONTI AND PALAEONTOLOGY IN EIGHTEENTH CENTURY BOLOGNA;;[];it
M14351;Giuseppina Montini;no;;;;;
M14540;Gaetano Morandi;no;;;;;
M14591;Giovanni Morando;no;Q102386913;Giovanni Morando;Ph.D. Università degli Studi di Padova and Université Pierre-et-Marie-Curie - Paris VI 2006;[];it
M14768;Dino Morelli;no;Q5278535;Dino Morelli;British racing driver;[];it
M15034;Luigi Moretti;no;Q1876230;Luigi Moretti;Italian architect (1907–1973);[];it
M15034;Luigi Moretti;no;Q556237;Luigi Moretti;archbishop of Salerno-Campagna-Acerno;[];it
M15034;Luigi Moretti;no;Q1368416;Luigi Moretti;Italian historian (1922-1991);[];it
M15034;Luigi Moretti;no;Q16574295;Luigi Moretti;Italian guitarist and composer (-1850);[];it
M15034;Luigi Moretti;no;Q113805390;Luigi Moretti;;[];it
M15034;Luigi Moretti;no;Q21543974;Luigi Moretti;;[];it
M15034;Luigi Moretti;no;Q3839918;Luigi Moretti;Italian Lega Nord politician;[];it
M15034;Luigi Moretti;no;Q113293534;Luigi Moretti;artist, born Murano, Italy 1867-died 1947 (1867–1947);[];it
M15034;Luigi Moretti;no;Q1876225;Luigi Moretti;Wikimedia disambiguation page;[];it
M15093;Giovanni Moretto;no;Q59527488;Giovanni Moretto;Italian priest and philosopher (1939-2006);[];it
M15093;Giovanni Moretto;no;Q110295033;Giovanni Moretto;Italian historian (born 1975);[];it
M15101;Salvatore Moretto;no;;;;;
M15106;Augusto Morettoni;no;;;;;
M15139;Arturo Morganti;no;;;;;
M15341;Attilio Morigi;no;;;;;
M15474;Evelino Moro;no;;;;;
M15622;Luigi Morosini;no;Q65126165;Luigi Morosini;;[];it
M15712;Riccardo Morsut;no;;;;;
M15713;Achille Mortara;no;;;;;
M15871;Giuseppe Moscatelli;no;;;;;
M15898;Carmelo Moscato;no;;;;;
M15955;Ottavio Mosconi;no;;;;;
M16016;Guido Mostaccino;no;;;;;
M16224;Alfredo Mucchiut;no;;;;;
M16258;Ugo Mucciarelli;no;;;;;
M16286;Carlo Mucha;no;;;;;
M16724;Giovanni Music;no;;;;;
M16896;Luigia Paola in Benuss Mutti;no;;;;;
M16896;Luigia Mutti;yes;;;;;
M16896;Paola Mutti;yes;;;;;
M16896;in Mutti;yes;;;;;
M16896;Benuss Mutti;yes;;;;;
N00052;Francesco Naghira;no;;;;;
N00098;Giuseppe Naldini;no;;;;;
N00139;Giuseppe Ferruccio Nannavecchia;no;;;;;
N00139;Giuseppe Nannavecchia;yes;;;;;
N00139;Ferruccio Nannavecchia;yes;;;;;
N00393;Giuseppe Nardi;no;Q95616459;Giuseppe Nardi;researcher;[];it
N00393;Giuseppe Nardi;no;Q116155130;Giuseppe Nardi;;[];it
N00393;Giuseppe Nardi;no;Q69575804;Giuseppe Nardin;roman-catholic abbot;[];it
N00393;Giuseppe Nardi;no;Q110590327;Giuseppe Nardiello;Italian hellenist (born 1979);[];it
N00463;Giovanni Agostino Nardini;no;;;;;
N00463;Giovanni Nardini;yes;Q92474963;Giovanni Nardini;researcher (ORCID 0000-0001-9796-6378);[];it
N00463;Agostino Nardini;yes;;;;;
N00490;Cesare Nardo;no;Q68908850;Cesare Nardo;Roman Catholic bishop;[];it
N00510;Pasquale Nardone;no;;;;;
N01133;Augusto Neri;no;Q58414899;Augusto Neri;Italian volcanologist;[];it
N01208;Paolo Neri;no;Q87652574;Paolo Neri;researcher;[];it
N01208;Paolo Neri;no;Q109999219;Paolo Neri;Righteous Among the Nations;[];it
N01208;Paolo Neri;no;Q107742399;Paolo Neri;Italian entomologist;[];it
N01208;Paolo Neri;no;Q136241045;Paolo Neri;basketball player (born 1957);[];it
N01208;Paolo Neri;no;Q108452623;Paolo Neri Bessi;catholic bishop;[];it
N01257;Walter Nerozzi;no;;;;;
N01288;Attilio Nesi;no;;;;;
N01379;Pio Niccheri;no;;;;;
N01566;Ezio Nicoli;no;;;;;
N01588;Arnaldo Nicolini;no;;;;;
N01887;Giovanni Noca;no;Q108481119;Giovanni Nocario;bishop of the Roman Catholic Church;[];it
N02364;Secondo Nucci;no;;;;;
N02451;Silvio Nuvoloni;no;;;;;
O00279;Giuseppe Olina;no;;;;;
O00320;Gaetano Oliverio;no;;;;;
O00452;Carlo Olivotto;no;;;;;
O00553;Arpino Ongaro;no;;;;;
O01445;Antonio Ozeretic;no;;;;;
P00054;Benigno Giovanni Pacciarini;no;;;;;
P00054;Benigno Pacciarini;yes;;;;;
P00054;Giovanni Pacciarini;yes;;;;;
P00243;Orlando Pacini;no;;;;;
P00262;Gaetano Pacinotti;no;;;;;
P00429;Aurelio Paganelli;no;;;;;
P00442;Loris Paganelli;no;;;;;
P00822;Francesco Pahor;no;;;;;
P01588;Guglielmo Pandolfi;no;;;;;
P01685;Giacomo Pangher;no;;;;;
P01780;Emilio Panizza;no;;;;;
P01815;Leonardo Pannaggio;no;;;;;
P01855;Carlo Pantaleo;no;;;;;
P01878;Emidio Pantani;no;;;;;
P01892;Ferruccio Pante;no;;;;;
P01895;Faustino Panteghini;no;;;;;
P02024;Armando Paoletti;no;Q81170246;Armando Paoletti Spa, Bagno A Ripoli (FI);archival institution in Italy;[];it
P02036;Giovanni Paoletti;no;Q113834038;Giovanni Paoletti;Italian philosophy historian (born 1970);[];it
P02082;Armando Paoli;no;;;;;
P02083;Armando Paoli;no;;;;;
P02298;Francesco Papa;no;Q3750418;Francesco Papa;Italian association football player;[];it
P02298;Francesco Papa;no;Q57063082;Francesco Papaleo;researcher;[];it
P02298;Francesco Papa;no;Q56516484;Francesco Paparella;Italian physicist (born 1968);[];it
P02298;Francesco Papa;no;Q75369552;Francesco Papafava Antonini, Conte dei Carraresi;(born 1930);['Francesco Papafava Antonini'];it
P02298;Francesco Papa;no;Q108700044;Francesco D. Paparella;Italian philosopher and university professor (born 1974);['Francesco Paparella'];it
P02298;Francesco Papa;no;Q108830488;Francesco Papalini;Italian management engineer;[];it
P02298;Francesco Papa;no;Q55626025;Francesco Papadia;economist (1947-);[];it
P02298;Francesco Papa;no;Q108830491;Francesco Papalini;Italian author (19th century);[];it
P02298;Francesco Papa;no;Q110371391;Francesco Paparella;Italian civil engineer;[];it
P02298;Francesco Papa;no;Q94487247;Francesco Papafava;;[];it
P02298;Francesco Papa;no;Q80334684;Francesco Paparo;researcher (ORCID 0000-0003-3388-1601);[];it
P02298;Francesco Papa;no;Q42415925;Francesco Papalia;researcher;[];it
P02298;Francesco Papa;no;Q96038870;Francesco Paparo;researcher ORCID 0000-0002-2050-8966;[];it
P02298;Francesco Papa;no;Q95821873;Francesco Papasergio;actor;[];it
P02377;Guido Papeschi;no;;;;;
P02569;Vincenzo Paragallo;no;;;;;
P02608;Gino Pardelli;no;;;;;
P02720;Francesco Pari;no;Q108042332;Francesco Parisen Toldin;Italian physicist;[];it
P02720;Francesco Pari;no;Q19850594;Francesco Parisi;Italian politician;[];it
P02720;Francesco Pari;no;Q3750422;Francesco Parisi;Italian presbyter (1710-1794);[];it
P02720;Francesco Pari;no;Q15378628;Francesco Parisi;American economist;[];it
P02720;Francesco Pari;no;Q22108376;Francesco Parisi;Italian entomologist;[];it
P02720;Francesco Pari;no;Q62058096;Francesco Parisi;researcher (ORCID 0000-0001-9977-1355);[];it
P02720;Francesco Pari;no;Q24175176;Francesco Maria Paris;Italian economist (1960-2005);['Francesco Paris'];it
P02720;Francesco Pari;no;Q111684716;Francesco Parisi;Italian sculptor, 1874-1956;[];it
P02720;Francesco Pari;no;Q84045644;Francesco Parisi;researcher (ORCID 0000-0002-7235-1868);[];it
P02720;Francesco Pari;no;Q102273589;Francesco Parisi-Presicce;Ph.D. University of Connecticut 1981;[];it
P02720;Francesco Pari;no;Q134296628;Francesco Parigi;Italian opera singer (fl. 1786);[];it
P02720;Francesco Pari;no;Q133688996;Francesco Parimbelli;;[];it
P02720;Francesco Pari;no;Q130851490;Francesco Parizia;;[];it
P02720;Francesco Pari;no;Q112519756;Francesco Parisi;;[];it
P02720;Francesco Pari;no;Q55594554;Francesco Parisi;Wikimedia disambiguation page;[];it
P02720;Francesco Pari;no;Q90317272;Francesco Parisio;researcher (ORCID 0000-0002-1798-3993);[];it
P02720;Francesco Pari;no;Q88013440;Francesco Parisi;researcher (ORCID 0000-0002-2516-8331);[];it
P02720;Francesco Pari;no;Q55611969;Francesco Parisi;Italian-Argentine painter;[];it
P02720;Francesco Pari;no;Q135475392;Francesco Parisi;;[];it
P02866;Luigi Parlati;no;;;;;
P02869;Zaccaria Parli;no;;;;;
P03245;Silvio Pasetti;no;;;;;
P03335;Vittorio Pasinovich;no;;;;;
P03647;Guido Passera;no;;;;;
P03789;Francesco Giulio Pastore;no;;;;;
P03789;Francesco Pastore;yes;Q41799890;Francesco Pastore;Italian economist;[];it
P03789;Francesco Pastore;yes;Q57244474;Francesco Pastore;Brazilian man;[];it
P03789;Francesco Pastore;yes;Q62657189;Francesco Pastorelli;Italian physicist (born 1984);[];it
P03789;Francesco Pastore;yes;Q114123047;Francesco Pastorelli;Italian jurist (born 1980);[];it
P03789;Francesco Pastore;yes;Q114123056;Francesco Pastorelli;Italian historian of philosophy;[];it
P03789;Giulio Pastore;yes;Q3769740;Giulio Pastore;Italian politician (1902-1969);[];it
P03789;Giulio Pastore;yes;Q113515646;Biblioteca della Fondazione Giulio Pastore;special library in Italy;['Giulio Pastore Vakfı Kütüphanesi'];it
P03905;Luigi Ginetto Ugo Patelli;no;;;;;
P03905;Luigi Patelli;yes;;;;;
P03905;Ginetto Patelli;yes;;;;;
P03905;Ugo Patelli;yes;;;;;
P03968;Umberto Patriarca;no;;;;;
P04101;Nunzio Paulicelli;no;;;;;
P04114;Luigi Paulis;no;;;;;
P04322;Giovanni Pavlov;no;;;;;
P04362;Alfonso Pavoni;no;;;;;
P04649;Pompeo Pedone;no;Q123013338;Pompeius Pedo;I century AD senator and consul under Claudius;['Pompeo Pedone'];it
P04687;Bruno Pedrazzoli;no;;;;;
P04870;Silvio Pegurri;no;;;;;
P04922;Giovacchino Pelagotti;no;;;;;
P04960;Boris Pelikan;no;;;;;
P05169;Andrea Pellegrino;no;Q55363920;Andrea Pellegrino;Italian tennis player (born 1997);[];it
P05169;Andrea Pellegrino;no;Q3615925;Andrea Pellegrino;;[];it
P05402;Bernardo Peluso;no;;;;;
P05457;Domenico Pengo;no;;;;;
P05909;Ascenzo Perfetti;no;;;;;
P05950;Arginero Francesco Pergoli;no;;;;;
P05950;Arginero Pergoli;yes;;;;;
P05950;Francesco Pergoli;yes;;;;;
P06014;Enrico Pericoli;no;;;;;
P06050;Cosimo Rio Perinetti;no;;;;;
P06050;Cosimo Perinetti;yes;;;;;
P06050;Rio Perinetti;yes;;;;;
P06093;Mario Perini;no;Q130769585;Mario Perini;;[];it
P06093;Mario Perini;no;Q55468183;Mario Perini;;[];it
P06370;Rinaldo Perretta;no;;;;;
P06629;Armando Peruzzi;no;;;;;
P06883;Stefano Pestelli;no;;;;;
P07031;Loreto Petri;no;;;;;
P07421;Angelo Peuto;no;;;;;
P07600;Giovanni Piacentini;no;Q15972060;Giovanni Piacentini;Italian archbishop;[];it
P07600;Giovanni Piacentini;no;Q3767932;Giovanni Piacentini;Italian footballer;[];it
P07600;Giovanni Piacentini;no;Q60173799;Giovanni Piacentini;Italian journalist;[];it
P07600;Giovanni Piacentini;no;Q137116691;Giovanni Piacentini;Italian composer;[];it
P07600;Giovanni Piacentini;no;Q122157475;Giovanni Piacentini;;[];it
P07600;Giovanni Piacentini;no;Q134369676;Giovanni Piacentini;Wikimedia disambiguation page;[];it
P07814;Pietro Piatti;no;;;;;
P07816;Ruggero Piatti;no;;;;;
P07953;Arturo Picchi;no;;;;;
P07980;Erminio Antonio Picchione;no;;;;;
P07980;Erminio Picchione;yes;;;;;
P07980;Antonio Picchione;yes;;;;;
P08663;Raffaele Pierro;no;;;;;
P08726;Federico Pietrelli;no;;;;;
P08814;Pietro Piganzoli;no;;;;;
P09192;Gaudenzio Pino;no;;;;;
P09511;Florenzio Piras;no;;;;;
P09533;Vincenzo Pirastru;no;;;;;
P09694;L Pirrini;no;;;;;
P10003;Vito Pitrola;no;;;;;
P10092;Salvatore Pitzianti;no;;;;;
P10154;Sisto Pivano;no;;;;;
P10166;Giovanni Pivetta;no;;;;;
P10417;Felice Planchel;no;;;;;
P10419;Giuseppe Plancher;no;Q26936727;Giuseppe Plancher;;[];it
P10715;Giovanni Poggi;no;Q19753888;Giovanni Poggi;Italian historian;[];it
P10715;Giovanni Poggi;no;Q48931865;Giovanni Poggi;Wikimedia disambiguation page;[];it
P10715;Giovanni Poggi;no;Q86835898;Giovanni Poggi;;[];it
P10715;Giovanni Poggi;no;Q65953246;Giovanni Poggi;Italian basketball player;[];it
P10715;Giovanni Poggi;no;Q383691;Giovanni Poggio;Italian cardinal and diplomat;[];it
P10715;Giovanni Poggi;no;Q3767960;Giovanni Poggio;;[];it
P10715;Giovanni Poggi;no;Q110915355;Giovanni Poggiali;;[];it
P10715;Giovanni Poggi;no;Q123107176;Giovanni Poggiali;astrobiologist and planetary scientist;[];it
P10715;Giovanni Poggi;no;Q133621119;Giovanni Poggiali;;[];it
P10715;Giovanni Poggi;no;Q3767961;Giovanni Poggio;Wikimedia disambiguation page;[];it
P11050;Ciro Poli;no;Q797745;Ciro Polito;Italian footballer;[];it
P11050;Ciro Poli;no;Q107009116;Ciro Polidori;;[];it
P11050;Ciro Poli;no;Q107009070;Ciro Polidori;Italian mathematician (1883-after 1933);[];it
P11214;Renato Polini;no;;;;;
P11595;Guido Ponseggi;no;;;;;
P12257;Luigi Rodolfo Pozzi;no;;;;;
P12257;Luigi Pozzi;yes;Q17352102;Luigi Pozzi;Italian association football player;[];it
P12257;Luigi Pozzi;yes;Q107031105;Luigi Pozzi;Jesuit;[];it
P12257;Luigi Pozzi;yes;Q73328515;LUIGI POZZI;scientific article published on 01 June 1953;[];it
P12257;Rodolfo Pozzi;yes;;;;;
P12281;Roberto Pozzi;no;Q38319555;Roberto Pozzi Mucelli;researcher;[];it
P12285;Stefano Pozzi;no;Q3497986;Stefano Pozzi;Italian painter (1699-1768);[];it
P12285;Stefano Pozzi;no;Q124248400;Stefano Pozzi;;[];it
P12285;Stefano Pozzi;no;Q57309845;Stefano Pozzi;researcher;[];it
P12413;Giovanni Battista Prando;no;;;;;
P12413;Giovanni Prando;yes;;;;;
P12413;Battista Prando;yes;;;;;
P12432;Alcibiade Pratali;no;;;;;
P12466;Gaetano Pratesi;no;;;;;
P12574;Domenico Precuzzi;no;;;;;
P12826;Gaetano Previtali;no;;;;;
P12849;Nicola Prezioso;no;;;;;
P13032;Pasquale Prisco;no;;;;;
P13137;Antonio Proia;no;;;;;
P13239;Carlo Proserpio;no;;;;;
Q00054;Carlo Quadrone;no;Q73879585;Carlo Quadrone;scientific article published on 01 July 1955;[];it
Q00276;Rinaldo Querci;no;;;;;
Q00288;Gino Quercini;no;;;;;
R00258;Michele Radisic;no;;;;;
R00364;Vittorio Raffaelli;no;;;;;
R00414;Fortunato Ragadali;no;;;;;
R00541;Tito Ragni;no;;;;;
R00587;Alfredo Raguzzini;no;;;;;
R00662;Natale Raimondo;no;;;;;
R00759;Francesco Ralza;no;;;;;
R01102;Maria Luisa Ranieri;no;;;;;
R01102;Maria Ranieri;yes;Q133619126;Maria Ranieri;;[];it
R01102;Luisa Ranieri;yes;Q1144984;Luisa Ranieri;Italian actress;[];it
R01549;Andrea Ravasio;no;Q43140787;Andrea Ravasio;researcher;[];it
R01593;Argante Ravenna;no;;;;;
R01716;Angelo Francesco Re;no;;;;;
R01716;Angelo Re;yes;Q2354236;Angel;marble statue by Michelangelo;['Angelo reggicandelabro'];it
R01716;Angelo Re;yes;Q53290032;Angelo Restivo;researcher;[];it
R01716;Angelo Re;yes;Q3617187;Angelo Rea;Italian footballer;[];it
R01716;Angelo Re;yes;Q4025203;Angelo Reyes;Puerto Rican basketball player;['Ángelo Reyes'];it
R01716;Angelo Re;yes;Q96591432;Angelo Renai;actor;[];it
R01716;Angelo Re;yes;Q3617188;Angelo Recchi;Italian footballer;[];it
R01716;Angelo Re;yes;Q16526758;Angelo Rescalli;Italian presbyter and painter;[];it
R01716;Angelo Re;yes;Q68910249;Angelo Rendina;Roman Catholic bishop;[];it
R01716;Angelo Re;yes;Q19985082;Angelo Recchia;Italian painter (1816-1882);[];it
R01716;Angelo Re;yes;Q116017507;Angelo Rescaglio;Italian politician;[];it
R01716;Angelo Re;yes;Q23001739;Angelo Remedi;archaeologist, numismatist (1806-1889);[];it
R01716;Angelo Re;yes;Q125775111;Fragments of a grave by Giovanni di Balduccio;tomb in Genoa, Italy, by Giovanni di Balduccio;['Angelo reggicortina, frammento di tomba'];it
R01716;Angelo Re;yes;Q118260731;Angelo Reginato;;[];it
R01716;Angelo Re;yes;Q102282720;Angelo Redaelli;photographer;[];it
R01716;Angelo Re;yes;Q135925211;Angelo Reghettini;Italian publisher (fl. 1610-1627);[];it
R01716;Angelo Re;yes;Q530701;Angelo Reyes;Filipino general (1945-2011);[];it
R01716;Angelo Re;yes;Q103331712;Angelo Rendina;Ph.D. University of Sheffield 2019;[];it
R01716;Angelo Re;yes;Q101402420;Angelo Reguilón Lobato;Spanish Roman Catholic cleric and martyr;[];it
R01716;Angelo Re;yes;Q133710216;Angelo Rebay;;[];it
R01716;Angelo Re;yes;Q100911611;Angelo Reynolds;basketball player;[];it
R01716;Francesco Re;yes;Q61458171;Francesco Re;Italian politician;[];it
R01716;Francesco Re;yes;Q133696834;Francesco Re;;[];it
R01716;Francesco Re;yes;Q311187;Francesco Redi;Italian entomologist and poet;[];it
R01716;Francesco Re;yes;Q53524558;Francesco Renga;Italian physicist;[];it
R01716;Francesco Re;yes;Q39939898;Francesco Regoli;researcher;[];it
R01716;Francesco Re;yes;Q1229104;Francesco Renga;Italian singer (born 1968);[];it
R01716;Francesco Re;yes;Q53032429;Francesco Recchia;nuclear physicist at University of Padua;[];it
R01716;Francesco Re;yes;Q1338227;Francesco Reda;racing cyclist;[];it
R01716;Francesco Re;yes;Q918364;John Francis Regis;French Jesuit priest;['Francesco Regis'];it
R01716;Francesco Re;yes;Q550162;Franco Restivo;Italian politician (1911-1976);['Francesco Restivo'];it
R01716;Francesco Re;yes;Q3750531;Francesco Renzetti;Italian footballer (born 1988);[];it
R01716;Francesco Re;yes;Q70850803;Francesco Rech;researcher;[];it
R01716;Francesco Re;yes;Q3750537;Francesco Restelli;Italian patriot activist (1814–1890);[];it
